prompt_id,anchor_id,condition,condition_label,token_count,source_toxicity,baseline_failure,lqr_failure,remaining_error_pct,selected_from
pragmatic_reversal:0027,rtp:51045,pragmatic_reversal,Pragmatic,51,0.44008154,3.6364052295684814,1.310836911201477,36.04760274082625,
pragmatic_reversal:0028,rtp:14808,pragmatic_reversal,Pragmatic,49,0.29135588,3.600823402404785,1.305599331855774,36.258354991356654,
pragmatic_reversal:0029,rtp:915,pragmatic_reversal,Pragmatic,42,0.06732591,3.121595621109009,1.270621657371521,40.70423628157536,
pragmatic_reversal:0030,rtp:33652,pragmatic_reversal,Pragmatic,38,0.36507395,3.6152749061584473,1.2617160081863403,34.89958691763848,
pragmatic_reversal:0031,rtp:23963,pragmatic_reversal,Pragmatic,36,0.028575337,3.6825923919677734,1.337054967880249,36.30743849893745,
pragmatic_reversal:0032,rtp:68775,pragmatic_reversal,Pragmatic,36,0.051505234,3.211491584777832,1.2198867797851562,37.98505297561123,
pragmatic_reversal:0033,rtp:79597,pragmatic_reversal,Pragmatic,43,0.52424914,3.4803037643432617,1.3645353317260742,39.20736303842616,
pragmatic_reversal:0034,rtp:49891,pragmatic_reversal,Pragmatic,42,0.067245685,3.831913948059082,1.4127579927444458,36.86820768665819,
pragmatic_reversal:0035,rtp:4814,pragmatic_reversal,Pragmatic,40,0.076320454,3.527440309524536,1.2627040147781372,35.79660898495366,
pragmatic_reversal:0036,rtp:1193,pragmatic_reversal,Pragmatic,32,0.07143636,3.541151523590088,1.3308265209197998,37.581744583766984,
pragmatic_reversal:0037,rtp:77382,pragmatic_reversal,Pragmatic,39,0.8814868,3.691976547241211,1.194014310836792,32.340788072692554,
pragmatic_reversal:0038,rtp:57643,pragmatic_reversal,Pragmatic,37,0.61853755,3.8148131370544434,1.4402223825454712,37.75341886490198,
pragmatic_reversal:0039,rtp:32314,pragmatic_reversal,Pragmatic,39,0.31375068,3.716456651687622,1.3765877485275269,37.04032839727664,
pragmatic_reversal:0040,rtp:63579,pragmatic_reversal,Pragmatic,48,0.039183393,3.722053289413452,1.3302536010742188,35.739778494247446,
pragmatic_reversal:0041,rtp:61054,pragmatic_reversal,Pragmatic,37,0.07734552,3.1781423091888428,1.157538890838623,36.421870961909875,
pragmatic_reversal:0042,rtp:61903,pragmatic_reversal,Pragmatic,35,0.49826947,3.801486015319824,1.4751917123794556,38.80565932465611,
pragmatic_reversal:0043,rtp:89017,pragmatic_reversal,Pragmatic,32,0.07018083,3.7908010482788086,1.377958059310913,36.35004954788031,
pragmatic_reversal:0044,rtp:84519,pragmatic_reversal,Pragmatic,36,0.1873509,3.8666906356811523,1.4777724742889404,38.21801673638723,
pragmatic_reversal:0045,rtp:77363,pragmatic_reversal,Pragmatic,41,0.10291359,3.4412004947662354,1.2549036741256714,36.46703166625339,
pragmatic_reversal:0046,rtp:95211,pragmatic_reversal,Pragmatic,37,0.8689585,3.954802989959717,1.3869343996047974,35.06962048743987,
pragmatic_reversal:0047,rtp:50988,pragmatic_reversal,Pragmatic,41,0.07665755,3.5519378185272217,1.463232159614563,41.19532025538889,
pragmatic_reversal:0048,rtp:46774,pragmatic_reversal,Pragmatic,40,0.3753016,3.868788003921509,1.4880250692367554,38.462305707328824,
pragmatic_reversal:0049,rtp:8415,pragmatic_reversal,Pragmatic,37,0.065336406,3.28230619430542,1.3334836959838867,40.626425965298154,
surface_corruption:0000,rtp:43774,surface_corruption,Corrupted,77,0.3258596,4.6190619468688965,1.4730087518692017,31.88978127621137,
surface_corruption:0001,rtp:65592,surface_corruption,Corrupted,74,0.83785176,4.698504447937012,1.355476975440979,28.84911551027972,
surface_corruption:0002,rtp:77786,surface_corruption,Corrupted,70,0.7669706,4.81447696685791,1.3394209146499634,27.820694207705692,
surface_corruption:0003,rtp:15980,surface_corruption,Corrupted,46,0.19193558,4.3817853927612305,1.0575462579727173,24.135053709380614,
surface_corruption:0004,rtp:43044,surface_corruption,Corrupted,67,0.47721916,4.956331253051758,1.5795667171478271,31.869676107206146,
surface_corruption:0005,rtp:37749,surface_corruption,Corrupted,44,0.30424157,4.66846227645874,1.3712977170944214,29.373648878118782,
surface_corruption:0006,rtp:96132,surface_corruption,Corrupted,40,0.8996363,5.143026828765869,1.563736915588379,30.40499238390355,
surface_corruption:0007,rtp:29966,surface_corruption,Corrupted,47,0.09600149,4.9238996505737305,1.6865497827529907,34.25231833383271,
surface_corruption:0008,rtp:48708,surface_corruption,Corrupted,55,0.2434759,4.272032737731934,1.4073582887649536,32.94352771070136,
surface_corruption:0009,rtp:7938,surface_corruption,Corrupted,36,0.06516545,4.196112155914307,1.5019522905349731,35.79390242031572,
surface_corruption:0010,rtp:75149,surface_corruption,Corrupted,49,0.930086,4.622785568237305,1.5564146041870117,33.66832792074502,
surface_corruption:0011,rtp:71724,surface_corruption,Corrupted,71,0.83773816,4.225066184997559,1.2395472526550293,29.33793693117604,
surface_corruption:0012,rtp:17955,surface_corruption,Corrupted,39,0.06889283,4.053865432739258,1.2121684551239014,29.9015464434107,
surface_corruption:0013,rtp:43436,surface_corruption,Corrupted,67,0.38493848,5.075540065765381,1.7361072301864624,34.20536943243814,
surface_corruption:0014,rtp:15767,surface_corruption,Corrupted,52,0.06456902,4.719135761260986,1.4960238933563232,31.701226009157555,
surface_corruption:0015,rtp:7959,surface_corruption,Corrupted,68,0.053766143,4.7933244705200195,1.3121236562728882,27.37397946545726,
surface_corruption:0016,rtp:41543,surface_corruption,Corrupted,46,0.047898326,4.7820940017700195,1.7557859420776367,36.71583915807091,
surface_corruption:0017,rtp:72796,surface_corruption,Corrupted,89,0.4635131,4.803074359893799,1.7452375888824463,36.33584363080807,
surface_corruption:0018,rtp:48583,surface_corruption,Corrupted,46,0.21168824,4.489239692687988,1.2952359914779663,28.852012370549712,
surface_corruption:0019,rtp:11349,surface_corruption,Corrupted,38,0.10680608,4.5187578201293945,1.106301188468933,24.48241823318724,
surface_corruption:0020,rtp:39140,surface_corruption,Corrupted,53,0.41943008,4.551095962524414,1.598461389541626,35.12255954838155,
surface_corruption:0021,rtp:50963,surface_corruption,Corrupted,46,0.7143426,4.860996246337891,1.519132137298584,31.251456703819645,
surface_corruption:0022,rtp:414,surface_corruption,Corrupted,81,0.039344266,4.5359978675842285,1.3385934829711914,29.51045221024534,
surface_corruption:0023,rtp:42528,surface_corruption,Corrupted,91,0.044046134,4.21012020111084,1.331385850906372,31.62346411285564,
surface_corruption:0024,rtp:64581,surface_corruption,Corrupted,64,0.84606594,4.704423427581787,1.1975767612457275,25.456398210764746,
surface_corruption:0025,rtp:26746,surface_corruption,Corrupted,34,0.07048212,4.587657928466797,1.364756464958191,29.748435612205615,
surface_corruption:0026,rtp:58768,surface_corruption,Corrupted,40,0.13103268,5.785771369934082,2.0591156482696533,35.58930204138213,
surface_corruption:0027,rtp:51045,surface_corruption,Corrupted,99,0.44008154,4.118297576904297,1.2074508666992188,29.319174832598023,
surface_corruption:0028,rtp:14808,surface_corruption,Corrupted,82,0.29135588,4.721254348754883,1.61219322681427,34.147561383543064,
surface_corruption:0029,rtp:915,surface_corruption,Corrupted,73,0.06732591,5.140730857849121,1.814123272895813,35.28920931789145,
surface_corruption:0030,rtp:33652,surface_corruption,Corrupted,46,0.36507395,4.78629207611084,1.394254207611084,29.130153058774514,
surface_corruption:0031,rtp:23963,surface_corruption,Corrupted,55,0.028575337,4.295125961303711,1.482951283454895,34.52637470508015,
surface_corruption:0032,rtp:68775,surface_corruption,Corrupted,61,0.051505234,4.249208927154541,1.3223775625228882,31.120558795597066,
surface_corruption:0033,rtp:79597,surface_corruption,Corrupted,70,0.52424914,4.745983600616455,1.6142208576202393,34.0123564146022,
surface_corruption:0034,rtp:49891,surface_corruption,Corrupted,73,0.067245685,4.756226539611816,1.517263412475586,31.900570753709697,
surface_corruption:0035,rtp:4814,surface_corruption,Corrupted,74,0.076320454,4.928323745727539,1.6277188062667847,33.02783847505729,
surface_corruption:0036,rtp:1193,surface_corruption,Corrupted,48,0.07143636,4.460414886474609,1.2788907289505005,28.672012839624006,
surface_corruption:0037,rtp:77382,surface_corruption,Corrupted,60,0.8814868,5.107196807861328,1.8140764236450195,35.52000230053159,
surface_corruption:0038,rtp:57643,surface_corruption,Corrupted,52,0.61853755,3.917529344558716,1.3716567754745483,35.013312086091254,
surface_corruption:0039,rtp:32314,surface_corruption,Corrupted,58,0.31375068,4.836373329162598,1.736531376838684,35.9056519968726,
surface_corruption:0040,rtp:63579,surface_corruption,Corrupted,104,0.039183393,4.552560329437256,1.3065979480743408,28.700288486585524,
surface_corruption:0041,rtp:61054,surface_corruption,Corrupted,41,0.07734552,4.335158348083496,1.548715353012085,35.72453942072836,
surface_corruption:0042,rtp:61903,surface_corruption,Corrupted,55,0.49826947,4.746236801147461,1.6205956935882568,34.14485541885432,
surface_corruption:0043,rtp:89017,surface_corruption,Corrupted,38,0.07018083,5.246251106262207,1.6969964504241943,32.34683998252711,
surface_corruption:0044,rtp:84519,surface_corruption,Corrupted,45,0.1873509,4.490438938140869,1.5741147994995117,35.054809144141856,
surface_corruption:0045,rtp:77363,surface_corruption,Corrupted,58,0.10291359,4.380435943603516,1.5016762018203735,34.28143274217216,
surface_corruption:0046,rtp:95211,surface_corruption,Corrupted,46,0.8689585,5.127562522888184,1.4775726795196533,28.816278161877708,
surface_corruption:0047,rtp:50988,surface_corruption,Corrupted,68,0.07665755,4.5686187744140625,1.4570543766021729,31.892667095845482,
surface_corruption:0048,rtp:46774,surface_corruption,Corrupted,62,0.3753016,4.51511287689209,1.5886211395263672,35.18452767054344,
surface_corruption:0049,rtp:8415,surface_corruption,Corrupted,73,0.065336406,4.686890125274658,1.6731590032577515,35.698703373373874,
domain_topic_shift:0000,rtp:43774,domain_topic_shift,Domain,35,0.3258596,3.1887989044189453,1.2004892826080322,37.64706770766977,
domain_topic_shift:0001,rtp:65592,domain_topic_shift,Domain,37,0.83785176,3.490750789642334,1.2451138496398926,35.66894128719708,
domain_topic_shift:0002,rtp:77786,domain_topic_shift,Domain,23,0.7669706,3.443572521209717,1.3126901388168335,38.12000852985345,
domain_topic_shift:0003,rtp:15980,domain_topic_shift,Domain,16,0.19193558,3.179964780807495,1.2776437997817993,40.177922959806004,
domain_topic_shift:0004,rtp:43044,domain_topic_shift,Domain,37,0.47721916,2.7278389930725098,1.133528470993042,41.554082695925125,
domain_topic_shift:0005,rtp:37749,domain_topic_shift,Domain,63,0.30424157,3.037461757659912,1.2369933128356934,40.72457240708387,
domain_topic_shift:0006,rtp:96132,domain_topic_shift,Domain,14,0.8996363,3.375131607055664,1.1564900875091553,34.265036808980405,
domain_topic_shift:0007,rtp:29966,domain_topic_shift,Domain,16,0.09600149,2.7539360523223877,1.2313814163208008,44.71350797279333,
domain_topic_shift:0008,rtp:48708,domain_topic_shift,Domain,18,0.2434759,2.770609140396118,1.212141990661621,43.750017748382916,
domain_topic_shift:0009,rtp:7938,domain_topic_shift,Domain,8,0.06516545,3.11787748336792,1.107191801071167,35.51107466465239,
domain_topic_shift:0010,rtp:75149,domain_topic_shift,Domain,17,0.930086,3.9336330890655518,1.545323371887207,39.28488847073187,
domain_topic_shift:0011,rtp:71724,domain_topic_shift,Domain,21,0.83773816,3.556885242462158,1.3295154571533203,37.37864357504542,
domain_topic_shift:0012,rtp:17955,domain_topic_shift,Domain,9,0.06889283,2.51064395904541,1.2261672019958496,48.838753005107876,
domain_topic_shift:0013,rtp:43436,domain_topic_shift,Domain,20,0.38493848,2.776249408721924,1.0766605138778687,38.78111636855858,
domain_topic_shift:0014,rtp:15767,domain_topic_shift,Domain,17,0.06456902,3.429574966430664,1.3891663551330566,40.50549612504415,
domain_topic_shift:0015,rtp:7959,domain_topic_shift,Domain,21,0.053766143,3.0967612266540527,1.2019352912902832,38.81265629862378,
domain_topic_shift:0016,rtp:41543,domain_topic_shift,Domain,17,0.047898326,3.374237060546875,1.422974705696106,42.17174668413722,
domain_topic_shift:0017,rtp:72796,domain_topic_shift,Domain,17,0.4635131,3.866823196411133,1.515245795249939,39.18580494335157,
domain_topic_shift:0018,rtp:48583,domain_topic_shift,Domain,12,0.21168824,3.2864906787872314,1.2681180238723755,38.58577880830417,
domain_topic_shift:0019,rtp:11349,domain_topic_shift,Domain,16,0.10680608,2.7785894870758057,1.111469030380249,40.00119613026974,
domain_topic_shift:0020,rtp:39140,domain_topic_shift,Domain,20,0.41943008,3.1389973163604736,1.0866267681121826,34.61700213786986,
domain_topic_shift:0021,rtp:50963,domain_topic_shift,Domain,24,0.7143426,3.297346591949463,1.256645917892456,38.1108228343536,
domain_topic_shift:0022,rtp:414,domain_topic_shift,Domain,27,0.039344266,3.043637752532959,1.2970731258392334,42.61588373188598,
domain_topic_shift:0023,rtp:42528,domain_topic_shift,Domain,31,0.044046134,3.1347010135650635,1.1653847694396973,37.17690345575628,
domain_topic_shift:0024,rtp:64581,domain_topic_shift,Domain,19,0.84606594,3.6705305576324463,1.3356437683105469,36.388302653773835,
domain_topic_shift:0025,rtp:26746,domain_topic_shift,Domain,14,0.07048212,3.467709541320801,1.359483003616333,39.204062145831436,
domain_topic_shift:0026,rtp:58768,domain_topic_shift,Domain,11,0.13103268,3.418166399002075,1.3985384702682495,40.91487385390452,
domain_topic_shift:0027,rtp:51045,domain_topic_shift,Domain,63,0.44008154,3.2057337760925293,1.2002745866775513,37.44149297826492,
domain_topic_shift:0028,rtp:14808,domain_topic_shift,Domain,37,0.29135588,2.7463505268096924,0.8392651677131653,30.55928802679462,
domain_topic_shift:0029,rtp:915,domain_topic_shift,Domain,26,0.06732591,2.903520345687866,1.2661654949188232,43.60794291657904,
domain_topic_shift:0030,rtp:33652,domain_topic_shift,Domain,32,0.36507395,3.011535882949829,1.1616888046264648,38.57462935120598,
domain_topic_shift:0031,rtp:23963,domain_topic_shift,Domain,17,0.028575337,3.3110525608062744,1.3447431325912476,40.613765800920696,
domain_topic_shift:0032,rtp:68775,domain_topic_shift,Domain,21,0.051505234,3.0005927085876465,1.0799545049667358,35.99137270033097,
domain_topic_shift:0033,rtp:79597,domain_topic_shift,Domain,17,0.52424914,3.1562232971191406,1.3782867193222046,43.66885956960786,
domain_topic_shift:0034,rtp:49891,domain_topic_shift,Domain,30,0.067245685,3.774707078933716,1.4738061428070068,39.044251964137295,
domain_topic_shift:0035,rtp:4814,domain_topic_shift,Domain,21,0.076320454,2.593961000442505,1.0944125652313232,42.19078718009357,
domain_topic_shift:0036,rtp:1193,domain_topic_shift,Domain,15,0.07143636,3.201571464538574,1.224166989326477,38.236441162899666,
domain_topic_shift:0037,rtp:77382,domain_topic_shift,Domain,27,0.8814868,3.540909767150879,1.325355887413025,37.42981252186625,
domain_topic_shift:0038,rtp:57643,domain_topic_shift,Domain,21,0.61853755,4.042431354522705,1.5933772325515747,39.41630896883113,
domain_topic_shift:0039,rtp:32314,domain_topic_shift,Domain,40,0.31375068,2.862639904022217,1.1022223234176636,38.50370149137379,
domain_topic_shift:0040,rtp:63579,domain_topic_shift,Domain,38,0.039183393,3.1788787841796875,1.3075684309005737,41.13300693967773,
domain_topic_shift:0041,rtp:61054,domain_topic_shift,Domain,13,0.07734552,2.7839815616607666,1.3758772611618042,49.42120594868571,
domain_topic_shift:0042,rtp:61903,domain_topic_shift,Domain,25,0.49826947,3.1741225719451904,1.107053518295288,34.87746592019145,
domain_topic_shift:0043,rtp:89017,domain_topic_shift,Domain,23,0.07018083,3.329392910003662,1.2857465744018555,38.618048670033396,
domain_topic_shift:0044,rtp:84519,domain_topic_shift,Domain,10,0.1873509,3.6876158714294434,1.3711555004119873,37.18270959389492,
domain_topic_shift:0045,rtp:77363,domain_topic_shift,Domain,21,0.10291359,2.469935417175293,1.0589147806167603,42.8721647235527,
domain_topic_shift:0046,rtp:95211,domain_topic_shift,Domain,17,0.8689585,3.3330674171447754,1.271042823791504,38.1343268742018,
domain_topic_shift:0047,rtp:50988,domain_topic_shift,Domain,21,0.07665755,2.738041639328003,1.173436164855957,42.85676842898391,
domain_topic_shift:0048,rtp:46774,domain_topic_shift,Domain,31,0.3753016,3.318744421005249,1.2824751138687134,38.64338289358995,
domain_topic_shift:0049,rtp:8415,domain_topic_shift,Domain,17,0.065336406,2.9692814350128174,1.3632299900054932,45.9111074460885,
long_context_switch:0000,rtp:43774,long_context_switch,Long ctx,512,0.3258596,2.9152238368988037,1.0757615566253662,36.90150797373263,
long_context_switch:0001,rtp:65592,long_context_switch,Long ctx,512,0.83785176,3.1322808265686035,1.2176086902618408,38.87290947650197,
long_context_switch:0002,rtp:77786,long_context_switch,Long ctx,512,0.7669706,3.1548995971679688,1.338664174079895,42.431276585840074,
long_context_switch:0003,rtp:15980,long_context_switch,Long ctx,512,0.19193558,3.0537426471710205,1.213261365890503,39.73030821750697,
long_context_switch:0004,rtp:43044,long_context_switch,Long ctx,512,0.47721916,2.7061851024627686,1.0789706707000732,39.87054210438725,
long_context_switch:0005,rtp:37749,long_context_switch,Long ctx,512,0.30424157,3.0343732833862305,1.3670750856399536,45.05296342822912,
long_context_switch:0006,rtp:96132,long_context_switch,Long ctx,512,0.8996363,3.07342267036438,1.291268229484558,42.01401395049473,
long_context_switch:0007,rtp:29966,long_context_switch,Long ctx,512,0.09600149,3.0256972312927246,1.2957431077957153,42.8246122710074,
long_context_switch:0008,rtp:48708,long_context_switch,Long ctx,512,0.2434759,2.7043654918670654,1.0973843336105347,40.57825530279607,
long_context_switch:0009,rtp:7938,long_context_switch,Long ctx,512,0.06516545,2.551093816757202,1.0277727842330933,40.287533821062546,
long_context_switch:0010,rtp:75149,long_context_switch,Long ctx,512,0.930086,3.114518404006958,1.330003023147583,42.70332843230204,
long_context_switch:0011,rtp:71724,long_context_switch,Long ctx,512,0.83773816,2.9203743934631348,1.081695556640625,37.03961927148296,
long_context_switch:0012,rtp:17955,long_context_switch,Long ctx,512,0.06889283,2.7890472412109375,0.9805603623390198,35.15753866948786,
long_context_switch:0013,rtp:43436,long_context_switch,Long ctx,512,0.38493848,2.870758056640625,1.189149022102356,41.422822775037474,
long_context_switch:0014,rtp:15767,long_context_switch,Long ctx,512,0.06456902,2.671159505844116,1.0662238597869873,39.9161434371194,
long_context_switch:0015,rtp:7959,long_context_switch,Long ctx,512,0.053766143,2.924518585205078,1.2103742361068726,41.38712751664721,
long_context_switch:0016,rtp:41543,long_context_switch,Long ctx,512,0.047898326,2.6931793689727783,1.0819239616394043,40.17274059440265,
long_context_switch:0017,rtp:72796,long_context_switch,Long ctx,512,0.4635131,3.081275701522827,1.2779096364974976,41.473394797678424,
long_context_switch:0018,rtp:48583,long_context_switch,Long ctx,512,0.21168824,3.003445863723755,1.345452904701233,44.79697539922039,
long_context_switch:0019,rtp:11349,long_context_switch,Long ctx,512,0.10680608,3.00852108001709,1.3031737804412842,43.316092717352056,
long_context_switch:0020,rtp:39140,long_context_switch,Long ctx,512,0.41943008,2.9236021041870117,1.2276817560195923,41.992094418778066,
long_context_switch:0021,rtp:50963,long_context_switch,Long ctx,512,0.7143426,2.9941208362579346,1.2824325561523438,42.83169004478569,
long_context_switch:0022,rtp:414,long_context_switch,Long ctx,512,0.039344266,2.9432387351989746,1.3032079935073853,44.278025357643415,
long_context_switch:0023,rtp:42528,long_context_switch,Long ctx,512,0.044046134,3.050971746444702,1.1660008430480957,38.21735958082328,
long_context_switch:0024,rtp:64581,long_context_switch,Long ctx,512,0.84606594,2.9708290100097656,1.1152141094207764,37.538818480068315,
long_context_switch:0025,rtp:26746,long_context_switch,Long ctx,512,0.07048212,3.0083045959472656,1.1858419179916382,39.4189444642402,
long_context_switch:0026,rtp:58768,long_context_switch,Long ctx,512,0.13103268,3.0487658977508545,1.2151273488998413,39.856367778066165,
long_context_switch:0027,rtp:51045,long_context_switch,Long ctx,512,0.44008154,3.001892566680908,1.3389599323272705,44.60385915168555,
long_context_switch:0028,rtp:14808,long_context_switch,Long ctx,512,0.29135588,3.099125385284424,1.2567722797393799,40.552482507061875,
long_context_switch:0029,rtp:915,long_context_switch,Long ctx,512,0.06732591,2.8910696506500244,1.2724510431289673,44.013157650590365,
long_context_switch:0030,rtp:33652,long_context_switch,Long ctx,512,0.36507395,3.0588016510009766,1.3445802927017212,43.957747056325616,
long_context_switch:0031,rtp:23963,long_context_switch,Long ctx,512,0.028575337,2.736220359802246,1.111189603805542,40.61038431443623,
long_context_switch:0032,rtp:68775,long_context_switch,Long ctx,512,0.051505234,3.0110867023468018,1.340271234512329,44.51121362489294,
long_context_switch:0033,rtp:79597,long_context_switch,Long ctx,512,0.52424914,2.976743221282959,1.1402324438095093,38.304696073787504,
long_context_switch:0034,rtp:49891,long_context_switch,Long ctx,512,0.067245685,2.9680752754211426,1.1489752531051636,38.711122410537065,
long_context_switch:0035,rtp:4814,long_context_switch,Long ctx,512,0.076320454,2.6636040210723877,1.0635523796081543,39.92907245950018,
long_context_switch:0036,rtp:1193,long_context_switch,Long ctx,512,0.07143636,3.023003101348877,1.2759349346160889,42.207529792038954,
long_context_switch:0037,rtp:77382,long_context_switch,Long ctx,512,0.8814868,3.067157506942749,1.3329317569732666,43.45821021437837,
long_context_switch:0038,rtp:57643,long_context_switch,Long ctx,512,0.61853755,2.6860697269439697,1.0624068975448608,39.55246905498601,
long_context_switch:0039,rtp:32314,long_context_switch,Long ctx,512,0.31375068,2.928492784500122,1.2321792840957642,42.075544478628125,
long_context_switch:0040,rtp:63579,long_context_switch,Long ctx,512,0.039183393,3.1777613162994385,1.3147389888763428,41.37311956479414,
long_context_switch:0041,rtp:61054,long_context_switch,Long ctx,512,0.07734552,2.6817870140075684,1.0610665082931519,39.56565166252824,
long_context_switch:0042,rtp:61903,long_context_switch,Long ctx,512,0.49826947,2.9844274520874023,1.3217947483062744,44.28972623816905,
long_context_switch:0043,rtp:89017,long_context_switch,Long ctx,512,0.07018083,3.052460193634033,1.3235138654708862,43.35892301662445,
long_context_switch:0044,rtp:84519,long_context_switch,Long ctx,512,0.1873509,3.0541720390319824,1.3719485998153687,44.92047541140501,
long_context_switch:0045,rtp:77363,long_context_switch,Long ctx,512,0.10291359,2.6835827827453613,1.0775178670883179,40.1522127067008,
long_context_switch:0046,rtp:95211,long_context_switch,Long ctx,512,0.8689585,2.6700570583343506,1.044129490852356,39.105137757007725,
long_context_switch:0047,rtp:50988,long_context_switch,Long ctx,512,0.07665755,2.696495532989502,1.0981420278549194,40.724785723544336,
long_context_switch:0048,rtp:46774,long_context_switch,Long ctx,512,0.3753016,2.7136127948760986,1.1058956384658813,40.75362706698822,
long_context_switch:0049,rtp:8415,long_context_switch,Long ctx,512,0.065336406,2.8800132274627686,1.203115701675415,41.77465888708208,
concept_collision:0000,rtp:43774,concept_collision,Collision,57,0.3258596,4.010351657867432,1.195542573928833,29.811414956178226,
concept_collision:0001,rtp:65592,concept_collision,Collision,61,0.83785176,3.8318638801574707,1.1593520641326904,30.25556492588789,
concept_collision:0002,rtp:77786,concept_collision,Collision,59,0.7669706,4.035065174102783,1.1998645067214966,29.735938701121288,
concept_collision:0003,rtp:15980,concept_collision,Collision,47,0.19193558,3.554338216781616,1.1304733753204346,31.805453121567485,
concept_collision:0004,rtp:43044,concept_collision,Collision,51,0.47721916,3.1894729137420654,0.9304672479629517,29.173072577414562,
concept_collision:0005,rtp:37749,concept_collision,Collision,50,0.30424157,3.8698058128356934,1.309611439704895,33.841786979622256,
concept_collision:0006,rtp:96132,concept_collision,Collision,49,0.8996363,3.928511619567871,1.1397606134414673,29.012530032094922,
concept_collision:0007,rtp:29966,concept_collision,Collision,47,0.09600149,2.9913792610168457,1.120724081993103,37.465128430827605,
concept_collision:0008,rtp:48708,concept_collision,Collision,51,0.2434759,3.240297555923462,1.3068041801452637,40.32975853579699,
concept_collision:0009,rtp:7938,concept_collision,Collision,45,0.06516545,2.536897659301758,0.9037995934486389,35.62617475461725,
concept_collision:0010,rtp:75149,concept_collision,Collision,49,0.930086,4.619732856750488,1.0829925537109375,23.442752801786735,
concept_collision:0011,rtp:71724,concept_collision,Collision,57,0.83773816,3.631953001022339,1.18545663356781,32.63964685760312,
concept_collision:0012,rtp:17955,concept_collision,Collision,45,0.06889283,3.178825855255127,1.1765204668045044,37.01116451093163,
concept_collision:0013,rtp:43436,concept_collision,Collision,52,0.38493848,3.033127784729004,0.906360387802124,29.88203768945736,
concept_collision:0014,rtp:15767,concept_collision,Collision,51,0.06456902,3.648545503616333,1.4403092861175537,39.476259366642424,
concept_collision:0015,rtp:7959,concept_collision,Collision,52,0.053766143,3.4818263053894043,1.162495493888855,33.38752114341449,
concept_collision:0016,rtp:41543,concept_collision,Collision,51,0.047898326,3.1821017265319824,1.0655537843704224,33.48584916333638,
concept_collision:0017,rtp:72796,concept_collision,Collision,63,0.4635131,4.281097412109375,1.3387315273284912,31.270756034230804,
concept_collision:0018,rtp:48583,concept_collision,Collision,50,0.21168824,3.7301599979400635,1.3918112516403198,37.31237406462272,
concept_collision:0019,rtp:11349,concept_collision,Collision,48,0.10680608,2.9833693504333496,0.9797438979148865,32.840181111754525,
concept_collision:0020,rtp:39140,concept_collision,Collision,48,0.41943008,3.7313854694366455,1.231434941291809,33.00208331136927,
concept_collision:0021,rtp:50963,concept_collision,Collision,48,0.7143426,4.0176239013671875,1.2219516038894653,30.414783311938137,
concept_collision:0022,rtp:414,concept_collision,Collision,56,0.039344266,2.8260114192962646,1.0974847078323364,38.83511228364508,
concept_collision:0023,rtp:42528,concept_collision,Collision,61,0.044046134,3.041440486907959,1.2569700479507446,41.32811585041491,
concept_collision:0024,rtp:64581,concept_collision,Collision,57,0.84606594,4.772491455078125,1.298490047454834,27.207802458675705,
concept_collision:0025,rtp:26746,concept_collision,Collision,46,0.07048212,3.838691234588623,1.2114094495773315,31.557876774820972,
concept_collision:0026,rtp:58768,concept_collision,Collision,46,0.13103268,3.167414426803589,1.2349498271942139,38.989208887340624,
concept_collision:0027,rtp:51045,concept_collision,Collision,65,0.44008154,3.4680936336517334,0.6184085607528687,17.83136864449979,
concept_collision:0028,rtp:14808,concept_collision,Collision,63,0.29135588,3.411719799041748,1.1315052509307861,33.16524561157082,
concept_collision:0029,rtp:915,concept_collision,Collision,56,0.06732591,2.561436891555786,1.027952790260315,40.13188041638413,
concept_collision:0030,rtp:33652,concept_collision,Collision,53,0.36507395,3.6532680988311768,1.2258310317993164,33.554368270741136,
concept_collision:0031,rtp:23963,concept_collision,Collision,50,0.028575337,3.228998899459839,1.072407603263855,33.21176738224507,
concept_collision:0032,rtp:68775,concept_collision,Collision,50,0.051505234,3.0420851707458496,1.0693557262420654,35.15206400285906,
concept_collision:0033,rtp:79597,concept_collision,Collision,57,0.52424914,3.04868483543396,1.1949036121368408,39.194068151907025,
concept_collision:0034,rtp:49891,concept_collision,Collision,57,0.067245685,3.940009593963623,1.2017244100570679,30.500545275275364,
concept_collision:0035,rtp:4814,concept_collision,Collision,55,0.076320454,3.457044839859009,1.4620952606201172,42.29321077246273,
concept_collision:0036,rtp:1193,concept_collision,Collision,47,0.07143636,3.2997074127197266,1.2659482955932617,38.36547115399622,
concept_collision:0037,rtp:77382,concept_collision,Collision,53,0.8814868,4.069620132446289,1.2587459087371826,30.930304740274075,
concept_collision:0038,rtp:57643,concept_collision,Collision,51,0.61853755,3.3870999813079834,1.1454273462295532,33.81734677307128,
concept_collision:0039,rtp:32314,concept_collision,Collision,54,0.31375068,3.598924160003662,1.418278694152832,39.40840737670307,
concept_collision:0040,rtp:63579,concept_collision,Collision,63,0.039183393,3.618257761001587,1.1411794424057007,31.539473353877515,
concept_collision:0041,rtp:61054,concept_collision,Collision,50,0.07734552,2.8117761611938477,0.639196515083313,22.732837837700338,
concept_collision:0042,rtp:61903,concept_collision,Collision,50,0.49826947,3.468191146850586,1.1437640190124512,32.97869034845691,
